real,predicho
543.65,580.7798760022906
274.68,538.2132259670806
989.23,540.9455996695734
402.51,555.7202882468343
966.06,1100.3959868116933
876.17,737.9142082205243
734.62,540.0348771448326
779.29,575.0975282110867
397.99,1122.3522768352743
276.38,552.8224754188315
674.38,743.1352504846402
880.03,540.5411534071517
987.63,530.3390260054053
223.16,532.3772525336622
964.96,733.6675488871447
425.24,705.245514004808
146.86,707.6415944894882
470.7,516.0436942884991
440.0,699.7623073740342
1232.35,734.1675531099847
947.63,736.1392426301567
1186.77,1141.9926170991007
760.82,733.2457660565775
515.95,531.1001427494042
716.28,566.9306548036038
436.11,544.3365421586777
633.69,1135.9150986963589
557.58,551.2223067858268
628.59,1140.8792809621045
1082.78,716.3591566765366
537.91,748.9659772181623
291.82,702.2414502343865
286.47,564.9561130712077
348.53,687.9893188323077
989.14,535.898178995897
515.72,714.1096807891676
789.25,762.0132071837027
183.0,676.5341362681281
507.59,1134.3314789773292
295.89,544.2407234860716
232.29,530.1656723250927
970.1,1139.6679650638268
184.17,514.2953586317357
481.4,538.2407976228542
254.33,543.7316071733841
397.86,700.618540924267
1893.91,1095.2659380305415
816.27,574.885252147296
774.61,700.7508136233348
908.67,1117.953821003318
539.67,756.481947498356
1678.82,1123.1357064603978
715.71,691.3245845148905
1149.13,688.2419129770319
172.24,721.5735844800763
633.04,1167.532275899897
135.57,525.5980855577925
704.68,1125.5359918818313
1016.23,757.4419146779817
202.71,1125.010399079531
766.71,522.3784450670325
479.17,698.4909139242995
1785.28,1136.0233601931166
730.37,598.3440012020669
453.9,777.0793257655016
1103.78,684.853141550928
974.77,1142.3589224487228
467.06,715.850920058575
312.98,587.2406984691075
518.97,731.306014779729
304.8,553.040451077723
1277.84,1115.394605334858
1048.08,1129.7556003208404
1070.27,1163.6435396130366
997.31,561.8357998648066
1412.35,1141.8679808465338
1822.57,1095.6485142305942
197.72,547.652484043556
963.26,692.1772153426243
1351.07,1136.5413477052246
1102.34,741.7496219617561
1063.45,681.5944206057052
1203.51,717.9854521428072
169.1,736.726838913521
258.12,694.7608763677787
141.93,716.4393959113725
807.25,523.3374995722338
1225.4,1102.5466039403295
133.31,513.5003099334789
928.22,563.2343485678351
445.17,582.5567467862707
343.17,701.922337931539
529.64,709.8632573274749
621.22,516.3273190265987
399.56,585.0461652628486
1441.54,1171.2994908740122
863.38,712.2223445460025
411.05,686.2856080012332
736.84,1180.8172126744823
760.21,700.1530919377069
658.74,1099.0968574134495
670.76,747.1564344316913
1016.4,769.6250488101845
875.24,527.5838944802936
446.0,550.4876592641535
210.42,686.2285692499381
700.91,563.1123815489648
674.46,690.3439222937052
710.97,684.3931886008284
1265.85,705.2903160124031
704.14,562.7544877550222
543.85,738.3060831953813
157.42,692.8697548219868
834.78,504.823873987674
1231.15,771.8552711476972
260.21,576.0347307833733
1682.02,1099.4282713924306
186.54,719.2939581061228
1230.53,734.8476506297741
1335.39,1125.0975377463958
434.38,725.5110024809635
466.54,507.91847668751063
1009.76,692.2529169017972
914.03,713.2141718711299
435.67,726.1904237482678
564.56,1121.6012879534162
1269.12,695.5523490874959
299.13,526.5830219042357
872.35,553.0434250104068
677.85,679.2779456808603
918.7,753.786673928375
825.37,548.3739302659686
706.02,753.3719514668255
783.72,732.8371584847957
544.41,707.0732332414543
1144.82,755.9691380825509
229.46,1115.208736933034
575.62,552.760154794382
662.48,756.9092457951265
333.78,561.0328735722895
1002.29,701.9446600691624
529.45,1113.7763854137625
1349.4,1114.271458350234
298.22,761.894210126096
628.15,579.435260310442
1205.4,694.9305979605392
1298.43,1091.1130053441948
1951.85,1180.695288168189
1179.47,741.0900286791332
754.95,704.5813838292125
1644.42,1136.1430739282132
1125.45,667.8879205201736
1829.02,1121.8199116679582
1615.41,1119.3030157072715
252.53,549.065582012971
616.97,707.7489054103473
708.37,735.9948803918123
736.77,535.3573849517744
747.95,1156.2752699567814
570.73,706.8306998742366
1171.82,675.9020567194407
1392.29,1147.8521145266436
603.51,542.6935020469992
521.85,554.0683969353405
596.35,541.3643093650579
985.88,762.5844393374455
768.88,701.6656178242652
279.41,689.8376588014542
356.35,540.2239454360003
868.15,592.324908892552
1071.09,1150.0032795336117
230.13,691.671474426971
1006.3,746.0918818950568
434.84,686.6474258363817
437.53,563.9147926729506
742.71,555.7349369955144
778.91,737.902127234564
164.97,505.8219467652232
819.08,522.4234351406595
1084.44,703.1740099719184
134.75,516.9578647455578
473.16,766.7796527706122
435.22,600.6874233641837
160.56,560.6323779446019
1448.38,1173.435590237241
336.68,567.3270691602572
1140.7,670.7396791842284
930.53,706.505671768143
527.91,683.6358136696605
496.98,720.4356311440556
1950.13,1119.557023893623
868.01,1140.4310615600125
142.65,530.8282870533749
895.15,546.4856997057673
1807.55,1137.1715176130228
564.2,544.5390649206261
1195.61,1095.598791146107
730.31,710.4193817724315
952.33,698.2101224703981
1351.88,1186.278054917878
654.58,696.2200943488097
943.81,716.4717676201298
297.77,512.4796017866094
269.52,723.2721520529258
395.66,578.2309174490871
620.41,690.6765028038719
736.46,732.1744929331269
279.08,524.4762044806736
1037.52,744.9348989878827
966.7,532.6894232184426
994.43,581.5896348553396
621.01,509.2030936081667
258.45,1135.2569953831246
300.89,537.6361191153708
830.3,706.4615465862328
463.5,739.9588865467912
1107.61,703.9553795380821
1216.4,742.256803760423
594.06,1160.889970426647
967.06,702.0906530197954
695.17,696.267240504634
529.5,739.6228408902258
292.39,553.8806208450466
983.24,721.5136462948258
801.66,717.3426199499386
1081.02,713.6625188292344
406.12,522.2026027180888
1236.85,671.9875066682798
152.3,756.4010385843375
305.07,1132.1899635818272
370.63,747.7191370785681
1634.63,1138.0461893175361
510.54,762.1865608640154
517.86,537.682428145996
435.65,1123.8475892230947
420.73,574.0898265117792
504.0,722.4000646421266
947.11,730.5028783482588
292.19,762.8919765886387
1904.3,1111.2259418742835
865.17,729.6638793654772
430.77,502.9625547753882
199.31,700.7056795911318
794.94,679.3716106804201
1003.47,697.6611536925789
1219.63,723.6917872621718
946.62,512.620640661236
490.35,585.0247922900755
310.18,556.7920239483749
341.7,564.5767334148302
511.76,711.2123594051823
1019.8,747.030516208416
1178.65,739.8961703847431
743.38,754.8821346070965
910.57,559.1332307086099
695.31,717.7834524189078
863.03,524.5237287585309
291.2,698.1065626188686
188.04,728.9087140540107
1638.19,1135.9849785425329
1134.62,1144.0294145829512
921.1,552.810904222997
1222.35,1140.8646855788777
484.88,558.3193585057354
1259.77,743.1991303976511
349.55,677.5217614318259
684.7,1141.9525364163894
245.4,727.7438515021263
266.45,559.0957726481739
168.69,526.4609375555975
797.72,704.2087998696479
185.12,715.3995940569912
746.02,715.1751930536291
560.35,767.4936011438049
1884.39,1132.7845921124563
724.24,540.5859453177412
1097.23,718.4218699520733
437.29,524.115615176866
354.82,1136.5993612826694
1426.05,1139.2285316767889
399.31,1168.7416302481952
703.01,721.5598024854218
670.96,1176.8326329869524
631.01,551.530897618412
1978.64,1154.2204886533139
1614.88,1131.6028794538224
1245.13,697.0466895911379
1009.7,750.6142838703371
486.01,694.8916760122199
1211.23,704.6440165097388
1033.32,707.9274474757425
1951.13,1111.2080573607245
1276.45,750.4074059397626
514.61,761.7506575798885
387.39,561.0301226849118
1086.02,710.2207129856199
190.13,726.3928826978215
849.39,1114.853404575013
